Issue Type,Story ID,Summary,Epic Name,Epic Link,Phase,T-shirt size,Labels,Labels,Labels,Parent Link,Depends On,Status,Description
Story,PDTL-BE-D-03,(Product Details) productDetailLockUnlock [PDTL-BE-D-03],,Federate BreakDown Product,D,XS,dgs-migration,productDetails,mutation,,B-01,To Do,"*Implementation Order:* 5 of 12 (Product Details backend, step 2)
*Domain:* Product Details — *Team:* Backend — *Owner:* BE-2
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* PDTL-BE-B-01 — getProductDetailsById

*Blocks:*
* PDTL-FE-002

*Current Behaviour:*
* token for `[constructionSetId]` → `PUT construction/v1/{id}/{lock|unlock}`.

*Target:*
* `@DgsMutation`.

*Acceptance Criteria:*
1. `isLock=true`→lock path, false→unlock path

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PDTL-BE-D-04,(Product Details) cloneFilesForProductDetails [PDTL-BE-D-04],,Federate BreakDown Product,D,M,dgs-migration,productDetails,mutation,,B-01,To Do,"*Implementation Order:* 6 of 12 (Product Details backend, step 2)
*Domain:* Product Details — *Team:* Backend — *Owner:* BE-2
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* PDTL-BE-B-01 — getProductDetailsById

*Blocks:*
* PDTL-FE-002

*Current Behaviour:*
* token → `Promise.all(attachmentIds.map((id,i) => (🔴 attachment) cloneAttachmentV3({cloneReferences:[cloneReference[i]]}, id)))`, stamp `parentResource=id`, flatten. No rollback. **EXT:** 🔴 attachment.

*Target:*
* structured-concurrency fan-out via `AttachmentClient`.

*Acceptance Criteria:*
1. clones each id with its paired cloneReference
2. `parentResource` stamped

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PDTL-BE-D-05,(Product Details) updateProductDetailComponentStatus [PDTL-BE-D-05],,Federate BreakDown Product,D,XS,dgs-migration,productDetails,mutation,,B-01,To Do,"*Implementation Order:* 7 of 12 (Product Details backend, step 2)
*Domain:* Product Details — *Team:* Backend — *Owner:* BE-2
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* PDTL-BE-B-01 — getProductDetailsById

*Blocks:*
* PDTL-FE-002

*Current Behaviour:*
* `PUT construction/v1/component_status_update`; wraps result as `{content}`. **No JWT — confirm backend-enforced.**

*Target:*
* `@DgsMutation → ProductDetailsPaged`.

*Acceptance Criteria:*
1. updates statuses; result wrapped as `{content}`
2. no-token behaviour documented

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PDTL-BE-E-01,(Product Details) updateProductDetailsSet (multi-step write) [PDTL-BE-E-01],,Federate BreakDown Product,E,L,dgs-migration,productDetails,complex,,"SPIKE-01, B-01, product (`PRODUCT-BE-E-00`, the shared `WriteSaga` module)",To Do,"*Implementation Order:* 8 of 12 (Product Details backend, step 2)
*Domain:* Product Details — *Team:* Backend — *Owner:* BE-2
*Priority:* High — *Parallelizable:* Yes

*Depends On:*
* PDTL-BE-B-01 — getProductDetailsById

*Blocks:*
* PDTL-FE-003

*Requires spike:* SPIKE-01 (Non-Atomic Write Saga) — see program spike

*Current Behaviour:*
* 1) if `workspaceContext.{add,remove}Workspaces` non-empty → `workspaceAssociationHelper(PRODUCT_DETAIL, id, add, remove)` (throws on error); 2) null `workspaceContext`; 3) if `deleteAttachmentIds` → (🔴 attachment) `archiveAttachmentBulkV3` (separate ACL token); 4) `PUT construction/v1/{id}`. **No rollback across steps.** - **EXT:** 🔴 attachment · 🟡 workspaceV2.

*Target:*
* ordered steps with a chosen failure strategy (**PO decision** saga / compensation log / best-effort).

*Acceptance Criteria:*
1. all 4 steps in order
2. partial-failure strategy implemented
3. workspace assoc throws propagate

*Test Cases:*
* [ ] full path
* [ ] workspace-only
* [ ] attachment-archive
* [ ] partial-failure
* [ ] Parity: DGS response matches spark-internal-graphql baseline

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PDTL-BE-F-01,"(Product Details) Product.productDetails (internal, same subgraph) [PDTL-BE-F-01]",,Federate BreakDown Product,F,XS,dgs-migration,productDetails,field-resolver,,B-01,To Do,"*Implementation Order:* 9 of 12 (Product Details backend, step 2)
*Domain:* Product Details — *Team:* Backend — *Owner:* BE-2
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* PDTL-BE-B-01 — getProductDetailsById

*Blocks:*
* None

*Current Behaviour:*
* Product exposes `productDetails` resolved from the co-located ProductDetails service.

*Target:*
* **internal** `@DgsData` on `Product` calling `ProductDetailsService` in-process (not gateway federation; depends only on the `Product` type existing).

*Acceptance Criteria:*
1. `Product.productDetails` resolves in-process; no gateway hop

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PDTL-BE-G-01,(Product Details) access + currentUserPermissions + participantDetails [PDTL-BE-G-01],,Federate BreakDown Product,G,M,dgs-migration,productDetails,field-resolver,,B-01,To Do,"*Implementation Order:* 10 of 12 (Product Details backend, step 2)
*Domain:* Product Details — *Team:* Backend — *Owner:* BE-2
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* PDTL-BE-B-01 — getProductDetailsById

*Blocks:*
* None

*Current Behaviour:*
* `access` → `accessControl.getPermissions([humanId||id])[0]`; `currentUserPermissions` → `getUserAccessUnencoded(humanId||id)[0]`; `participantDetails` → `getUserGroup(humanId)`. (ACL context.)

*Target:*
* thin `@DgsData`; ACL is context-only.

*Acceptance Criteria:*
1. each field resolves; null-safe on empty

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PDTL-BE-G-02,(Product Details) product + createdBy + updatedBy + businessPartners + workspaces [PDTL-BE-G-02],,Federate BreakDown Product,G,M,dgs-migration,productDetails,field-resolver,,B-01,To Do,"*Implementation Order:* 11 of 12 (Product Details backend, step 2)
*Domain:* Product Details — *Team:* Backend — *Owner:* BE-2
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* PDTL-BE-B-01 — getProductDetailsById

*Blocks:*
* None

*Current Behaviour:*
* `product` (internal, only if `parentId` starts `'PID'`), `createdBy`/`updatedBy` (🟡 user-profile), `businessPartners` (🔵 vmm `loadBpsWithType`), `workspaces` (🟡 workspaceV2 by ids).

*Target:*
* internal + federated references.

*Acceptance Criteria:*
1. each resolves; `product` null when `parentId` not `PID*`
2. null id → null user

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,PDTL-BE-G-03,(Product Details) attachment + item attachment/constructionSetAttachments + category subCategories [PDTL-BE-G-03],,Federate BreakDown Product,G,M,dgs-migration,productDetails,field-resolver,,B-01,To Do,"*Implementation Order:* 12 of 12 (Product Details backend, step 2)
*Domain:* Product Details — *Team:* Backend — *Owner:* BE-2
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* PDTL-BE-B-01 — getProductDetailsById

*Blocks:*
* None

*Current Behaviour:*
* `ProductDetails.attachment` → (🔴 search) `searchAttachments([humanId||id])`, find - `relatedResources.length<=2`; `ProductDetailsItem.attachment` → `searchAttachments([templateId])[0]||{}`; `constructionSetAttachments` → `searchAttachments([id]).content||[]`; `CategoryWithSection.subCategories` → (internal `specificationsTemplate`) `getProductDetailsCategorySection()` find by `code`.

*Target:*
* shared search helper + internal master-data call.

*Acceptance Criteria:*
1. each field resolves to the right source
2. `attachment` length-≤2 filter preserved

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,WATCHLIST-BE-B-01,(Watchlist) getWatchlistByIds(ids) [WATCHLIST-BE-B-01],,Federate BreakDown Product,B,XS,dgs-migration,watchlist,query,,,To Do,"*Implementation Order:* 1 of 13 (Watchlist backend, step 1)
*Domain:* Watchlist — *Team:* Backend — *Owner:* BE-2
*Priority:* Low — *Parallelizable:* No

*Depends On:*
* None

*Blocks:*
* WATCHLIST-BE-B-02 — getWatchlistReasons
* WATCHLIST-BE-B-03 — getWatchlistInspectionActions
* WATCHLIST-BE-C-01 — getWatchlistByFilter
* WATCHLIST-BE-D-01 — createWatchlistEntries
* WATCHLIST-BE-D-02 — cloneFilesForWatchlist
* WATCHLIST-BE-E-01 — updateWatchlistEntries
* WATCHLIST-BE-F-01 — Product.watchlists
* WATCHLIST-BE-F-02 — ResourcesCount.watchlists
* WATCHLIST-BE-G-01 — Computed flatteners
* WATCHLIST-BE-G-02 — createdBy + updatedBy + workspaces + participantDetails + partnerName
* WATCHLIST-BE-G-03 — attachments + product
* WATCHLIST-FE-001

*Current Behaviour:*
* (ACL context) token → `GET watchlist/v1?watchlistIds={csv}` → camelCase.

*Target:*
* `@DgsQuery → [Watchlist]`.

*Acceptance Criteria:*
1. returns entries for ids; empty → []

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,WATCHLIST-BE-B-02,(Watchlist) getWatchlistReasons (cacheable) [WATCHLIST-BE-B-02],,Federate BreakDown Product,B,XS,dgs-migration,watchlist,query,,B-01,To Do,"*Implementation Order:* 2 of 13 (Watchlist backend, step 2)
*Domain:* Watchlist — *Team:* Backend — *Owner:* BE-2
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* WATCHLIST-BE-B-01 — getWatchlistByIds

*Blocks:*
* None

*Current Behaviour:*
* (own) `GET watchlist/v1/watchlist_reasons`.

*Target:*
* `@DgsQuery` → `@Cacheable` → `[CodeDescription]`.

*Acceptance Criteria:*
1. returns reasons; cached

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,WATCHLIST-BE-B-03,(Watchlist) getWatchlistInspectionActions (cacheable) [WATCHLIST-BE-B-03],,Federate BreakDown Product,B,XS,dgs-migration,watchlist,query,,B-01,To Do,"*Implementation Order:* 3 of 13 (Watchlist backend, step 2)
*Domain:* Watchlist — *Team:* Backend — *Owner:* BE-2
*Priority:* Low — *Parallelizable:* Yes

*Depends On:*
* WATCHLIST-BE-B-01 — getWatchlistByIds

*Blocks:*
* None

*Current Behaviour:*
* (own) `GET watchlist/v1/watchlist_inspection_action_types`.

*Target:*
* `@DgsQuery` → `@Cacheable` → `[WatchlistInspectionAction]`.

*Acceptance Criteria:*
1. returns actions; cached

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
Story,WATCHLIST-BE-C-01,(Watchlist) getWatchlistByFilter(...) (4-step read) [WATCHLIST-BE-C-01],,Federate BreakDown Product,C,M,dgs-migration,watchlist,search,,B-01,To Do,"*Implementation Order:* 4 of 13 (Watchlist backend, step 2)
*Domain:* Watchlist — *Team:* Backend — *Owner:* BE-2
*Priority:* Medium — *Parallelizable:* Yes

*Depends On:*
* WATCHLIST-BE-B-01 — getWatchlistByIds

*Blocks:*
* WATCHLIST-FE-001

*Current Behaviour:*
* (internal) `product.getWorkspaceProducts({q,filter,workspaceId,page,size})` → product `humanId`s → (🔴 search) `searchWatchlist({ q:""parentId:(... OR ...) AND workspaceContext: {workspaceId} AND statusId: 501"", page, size })` → watchlist ids → (ACL) token → (own) `getWatchlistByIds`. - **EXT:** 🔴 search · product internal.

*Target:*
* `@DgsQuery → [Watchlist]`; chain the 4 calls.

*Acceptance Criteria:*
1. product→search→watchlist chain preserved
2. elastic query string exact (incl. `statusId: 501`)

*Definition of Done:*
* PR merged on green (unit + parity tests pass)
* Schema change pushed to Hive; operation(s) resolvable through the federated router
* Response shape parity with the legacy gateway (no client-visible change)"
